,salary_1-3_years,salary_0_years
7228,35000.0,20000.0
7229,60000.0,80000.0
7230,1300.0,60000.0
7231,15000.0,45000.0
7232,40000.0,99500.0
7233,50000.0,22500.0
7234,13000.0,19800.0
7235,90000.0,65000.0
7236,65000.0,26500.0
7237,80000.0,30600.0
7238,22500.0,13500.0
7239,45000.0,7000.0
7240,45000.0,65000.0
7241,105000.0,40000.0
7242,40000.0,24843.5
7243,130000.0,45000.0
7244,60000.0,105000.0
7245,65000.0,60000.0
7246,46400.0,53100.0
7247,37500.0,60000.0
7248,42600.0,60000.0
7249,50000.0,90000.0
7250,97500.0,41166.0
7251,50000.0,65000.0
7252,47497.5,50000.0
7253,7400.0,38600.0
7254,65000.0,2200.0
7255,68000.0,29712.0
7256,55000.0,60000.0
7257,46500.0,65000.0
7258,130000.0,30000.0
7259,45000.0,16400.0
7260,27500.0,4000.0
7261,65000.0,15000.0
7262,42500.0,36200.0
7263,44500.0,47500.0
7264,80000.0,37224.0
7265,65000.0,10000.0
7266,5700.0,41300.0
7267,35000.0,30000.0
7268,140000.0,65000.0
7269,100000.0,50000.0
7270,37000.0,30000.0
7271,39000.0,10200.0
7272,105000.0,40000.0
7273,48000.0,46750.0
7274,60000.0,57500.0
7275,70000.0,64000.0
7276,150000.0,97000.0
7277,40000.0,44500.0
7278,45000.0,22500.0
7279,68390.0,62730.0
7280,75000.0,60500.0
7281,41000.0,40000.0
7282,50000.0,71000.0
7283,65000.0,50000.0
7284,22500.0,42500.0
7285,140000.0,20000.0
7286,72500.0,50000.0
7287,50000.0,28400.0
7288,65000.0,40500.0
7289,50000.0,26600.0
7290,20000.0,50000.0
7291,60600.0,80000.0
7292,80000.0,23400.0
7293,40000.0,22500.0
7294,72500.0,45000.0
7295,67500.0,12500.0
7296,40000.0,70000.0
7297,50000.0,16513.0
7298,31292.0,35000.0
7299,115390.0,1300.0
7300,70000.0,44500.0
7301,50000.0,50000.0
7302,26875.0,67500.0
7303,77500.0,7400.0
7304,40000.0,108500.0
7305,40500.0,60000.0
7306,80000.0,47500.0
7307,15574.0,105000.0
7308,29700.0,55000.0
7309,65000.0,43000.0
7310,60000.0,45000.0
7311,18679.0,82500.0
7312,45500.0,500.0
7313,27500.0,50000.0
7314,40000.0,3000.0
7315,92500.0,22500.0
7316,70000.0,25750.0
7317,21000.0,29000.0
7318,45000.0,31000.0
7319,74300.0,2050.0
7320,67666.0,5955.0
7321,40000.0,112500.0
7322,64400.0,72500.0
7323,6300.0,10188.0
7324,12300.0,75000.0
7325,21424.0,87000.0
7326,40000.0,12700.0
7327,80000.0,85000.0
7328,30000.0,30000.0
7329,60000.0,60000.0
7330,14100.0,39000.0
7331,100000.0,37000.0
7332,47500.0,30900.0
7333,130000.0,22765.0
7334,48000.0,16242.0
7335,55000.0,17054.0
7336,75000.0,45000.0
7337,25000.0,26494.0
7338,45000.0,22739.0
7339,55000.0,16500.0
7340,85000.0,22250.0
7341,30000.0,40000.0
7342,42500.0,38000.0
7343,85000.0,8039.0
7344,32500.0,30000.0
7345,50000.0,52250.0
7346,50000.0,40000.0
7347,30000.0,36500.0
7348,30000.0,37000.0
7349,52500.0,47000.0
7350,10000.0,26050.0
7351,80000.0,21000.0
7352,39000.0,65000.0
7353,52500.0,45000.0
7354,2200.0,100000.0
7355,57500.0,23200.0
7356,37500.0,31000.0
7357,80500.0,700.0
7358,42500.0,40500.0
7359,24313.0,9950.0
7360,63700.0,49950.0
7361,75000.0,60000.0
7362,70000.0,67500.0
7363,75000.0,55000.0
7364,65000.0,36000.0
7365,35000.0,40000.0
7366,23500.0,50000.0
7367,30000.0,47050.0
7368,100000.0,57600.0
7369,103000.0,43000.0
7370,46000.0,38000.0
7371,40000.0,56600.0
7372,40000.0,6000.0
7373,16242.0,59000.0
7374,40000.0,31500.0
7375,40000.0,41500.0
7376,100000.0,31000.0
7377,39652.0,55000.0
7378,20000.0,16000.0
7379,66540.0,20000.0
7380,25000.0,55000.0
7381,45977.0,45000.0
7382,39000.0,55000.0
7383,60000.0,78000.0
7384,21800.0,10696.0
7385,48500.0,49000.0
7386,30000.0,31710.0
7387,70000.0,22500.0
7388,50000.0,29500.0
7389,29000.0,51200.0
7390,19340.0,26500.0
7391,30000.0,28033.0
7392,97000.0,25896.5
7393,100000.0,30000.0
7394,87500.0,30000.0
7395,27500.0,30000.0
7396,18000.0,80000.0
7397,65000.0,50000.0
7398,36000.0,47500.0
7399,50000.0,30000.0
7400,70000.0,29250.0
7401,19235.0,50000.0
7402,35000.0,40000.0
7403,40000.0,49500.0
7404,50000.0,11000.0
7405,100000.0,30000.0
7406,60000.0,65000.0
7407,40000.0,30000.0
7408,85000.0,29000.0
7409,83000.0,50000.0
7410,30000.0,60000.0
7411,13000.0,130000.0
7412,52800.0,106000.0
7413,60000.0,32000.0
7414,27500.0,35200.0
7415,85000.0,55000.0
7416,58000.0,50000.0
7417,19235.0,90000.0
7418,25000.0,1500.0
7419,35000.0,58300.0
7420,45000.0,33500.0
7421,80000.0,28250.0
7422,130000.0,28157.0
7423,80000.0,22500.0
7424,45000.0,45000.0
7425,55000.0,30000.0
7426,100000.0,60000.0
7427,65000.0,45000.0
7428,100000.0,20972.0
7429,50000.0,22700.0
7430,55000.0,34600.0
7431,70000.0,70000.0
7432,80000.0,32250.0
7433,70000.0,110000.0
7434,20000.0,27000.0
7435,80000.0,45000.0
7436,65000.0,52500.0
7437,50000.0,70000.0
7438,60000.0,45000.0
7439,75000.0,3000.0
7440,125000.0,80000.0
7441,65000.0,70500.0
7442,30000.0,32000.0
7443,70000.0,37000.0
7444,55000.0,60000.0
7445,45000.0,75000.0
7446,123750.0,29400.0
7447,30000.0,750.0
7448,70000.0,92500.0
7449,39500.0,25500.0
7450,60500.0,30000.0
7451,50000.0,60000.0
7452,45000.0,30000.0
7453,50000.0,45000.0
7454,1250.0,15200.0
7455,60000.0,99999.5
7456,75000.0,32000.0
7457,36000.0,107500.0
7458,45000.0,47000.0
7459,50000.0,32500.0
7460,80000.0,13800.0
7461,35465.0,300.0
7462,150000.0,9200.0
7463,32000.0,40000.0
7464,32000.0,17150.0
7465,80000.0,100000.0
7466,45000.0,28750.0
7467,40000.0,10000.0
7468,27500.0,45000.0
7469,52800.0,91200.0
7470,52500.0,110000.0
7471,65000.0,78000.0
7472,33000.0,32000.0
7473,47500.0,62500.0
7474,1000.0,60000.0
7475,64000.0,32000.0
7476,35000.0,65000.0
7477,65000.0,57500.0
7478,60000.0,45500.0
7479,20000.0,21125.0
7480,40000.0,27500.0
7481,110000.0,114400.0
7482,37500.0,65000.0
7483,50000.0,14969.0
7484,30000.0,45000.0
7485,100000.0,110000.0
7486,40000.0,52500.0
7487,72500.0,60000.0
7488,36000.0,100000.0
7489,96000.0,80000.0
7490,52000.0,8800.0
7491,400.0,4000.0
7492,6000.0,22500.0
7493,30000.0,45000.0
7494,38300.0,25000.0
7495,54000.0,25000.0
7496,45000.0,22324.0
7497,115000.0,45100.0
7498,67500.0,16380.0
7499,5500.0,87500.0
7500,25000.0,67500.0
7501,47500.0,21600.0
7502,55000.0,109500.0
7503,42500.0,22500.0
7504,72500.0,16047.5
7505,30000.0,3000.0
7506,3600.0,65000.0
7507,53000.0,64000.0
7508,85000.0,20700.0
7509,35000.0,28500.0
7510,35000.0,60000.0
7511,75000.0,52000.0
7512,1500.0,9350.0
7513,55000.0,45000.0
7514,150000.0,5380.0
7515,47000.0,105000.0
7516,50000.0,50000.0
7517,70000.0,32000.0
7518,52500.0,5600.0
7519,100000.0,22400.0
7520,41000.0,10700.0
7521,67500.0,50000.0
7522,90000.0,12500.0
7523,47500.0,70000.0
7524,100000.0,60000.0
7525,35000.0,30000.0
7526,60000.0,130000.0
7527,1500.0,35000.0
7528,30000.0,30000.0
7529,37500.0,45000.0
7530,80000.0,25800.0
7531,75000.0,3415.0
7532,75000.0,40000.0
7533,1700.0,10800.0
7534,105000.0,53733.5
7535,70000.0,1500.0
7536,80000.0,51700.0
7537,62500.0,67500.0
7538,65000.0,40000.0
7539,150000.0,70000.0
7540,1200.0,40000.0
7541,80000.0,30000.0
7542,45000.0,42500.0
7543,50000.0,65000.0
7544,35000.0,105000.0
7545,75000.0,138500.0
7546,90000.0,24480.0
7547,40000.0,54000.0
7548,50000.0,30000.0
7549,37500.0,40500.0
7550,37500.0,65000.0
7551,75000.0,65000.0
7552,28000.0,52500.0
7553,40000.0,20000.0
7554,60000.0,20000.0
7555,40000.0,40000.0
7556,65000.0,62000.0
7557,29500.0,90000.0
7558,150000.0,40300.0
7559,75000.0,12500.0
7560,40000.0,140000.0
7561,48000.0,32500.0
7562,2200.0,72500.0
7563,40000.0,115000.0
7564,120000.0,30000.0
7565,80000.0,40000.0
7566,42000.0,85000.0
7567,40000.0,67500.0
7568,35000.0,40000.0
7569,40000.0,35000.0
7570,70000.0,38000.0
7571,35000.0,40000.0
7572,20000.0,98000.0
7573,110000.0,24800.0
7574,60000.0,40000.0
7575,70000.0,29750.0
7576,35000.0,35000.0
7577,27500.0,87500.0
7578,35279.0,36000.0
7579,23000.0,40000.0
7580,38982.0,107501.0
7581,150000.0,31000.0
7582,45000.0,400.0
7583,120000.0,80000.0
7584,41000.0,60000.0
7585,21000.0,377.5
7586,16500.0,45000.0
7587,20000.0,21530.0
7588,30000.0,40000.0
7589,83400.0,52070.0
7590,60000.0,37000.0
7591,65000.0,105000.0
7592,46000.0,40000.0
7593,65000.0,25000.0
7594,70000.0,50000.0
7595,32680.0,35200.0
7596,100000.0,45000.0
7597,25000.0,8020.0
7598,62100.0,45000.0
7599,55000.0,38000.0
7600,125000.0,150000.0
7601,100000.0,52000.0
7602,90000.0,75000.0
7603,120000.0,29750.0
7604,80000.0,34958.0
7605,140000.0,30000.0
7606,40000.0,10000.0
7607,35000.0,22500.0
7608,92500.0,30000.0
7609,110000.0,70000.0
7610,50000.0,40250.0
7611,45000.0,30000.0
7612,90000.0,9600.0
7613,72500.0,60000.0
7614,40000.0,45000.0
7615,30000.0,57500.0
7616,37500.0,92500.0
7617,60000.0,92500.0
7618,37500.0,30000.0
7619,52470.0,24000.0
7620,50000.0,67000.0
7621,100000.0,45000.0
7622,105000.0,38000.0
7623,35000.0,54000.0
7624,25000.0,75000.0
7625,37500.0,32000.0
7626,30000.0,27000.0
7627,34580.0,30000.0
7628,25800.0,100000.0
7629,28500.0,60000.0
7630,120000.0,105000.0
7631,16242.0,28000.0
7632,70000.0,50000.0
7633,40000.0,30000.0
7634,45100.0,51000.0
7635,57950.0,42700.0
7636,50000.0,19900.0
7637,64000.0,800.0
7638,30000.0,20459.0
7639,40000.0,23000.0
7640,50000.0,23762.5
7641,30000.0,21840.0
7642,140000.0,16280.0
7643,55000.0,90000.0
7644,37500.0,43000.0
7645,115000.0,25100.0
7646,40000.0,45000.0
7647,47500.0,46000.0
7648,50000.0,55000.0
7649,80000.0,35000.0
7650,55000.0,39000.0
7651,40000.0,22200.0
7652,80000.0,41932.0
7653,30000.0,19643.5
7654,50000.0,41566.5
7655,80000.0,25700.0
7656,100000.0,30000.0
7657,11200.0,27500.0
7658,42500.0,19800.0
7659,120000.0,21600.0
7660,100000.0,35000.0
7661,40000.0,20000.0
7662,56000.0,24800.0
7663,55000.0,62200.0
7664,9080.0,25000.0
7665,45000.0,37500.0
7666,35000.0,150000.0
7667,50000.0,50000.0
7668,85000.0,106000.0
7669,2150.0,45000.0
7670,72500.0,8300.0
7671,60000.0,45000.0
7672,40000.0,29750.0
7673,45000.0,1350.0
7674,50000.0,57500.0
7675,28000.0,30000.0
7676,55000.0,40000.0
7677,50000.0,32000.0
7678,70000.0,80000.0
7679,35000.0,100000.0
7680,105000.0,50000.0
7681,62500.0,29000.0
7682,50000.0,54000.0
7683,110000.0,40000.0
7684,50000.0,55000.0
7685,32500.0,35000.0
7686,35000.0,121000.0
7687,35000.0,80000.0
7688,60000.0,75000.0
7689,55000.0,25988.0
7690,13150.0,48500.0
7691,62100.0,16242.0
7692,120000.0,18050.0
7693,70000.0,32500.0
7694,60000.0,27000.0
7695,50000.0,7640.0
7696,625.0,27790.0
7697,42820.0,39000.0
7698,100000.0,28000.0
7699,105000.0,22500.0
7700,30000.0,25000.0
7701,62500.0,25988.0
7702,19235.0,33727.0
7703,20000.0,47500.0
7704,75000.0,18678.0
7705,40000.0,16242.0
7706,80000.0,54000.0
7707,60000.0,19500.0
7708,22500.0,45000.0
7709,65000.0,28470.0
7710,80000.0,18679.0
7711,85000.0,19339.5
7712,65000.0,34450.0
7713,40000.0,22422.0
7714,70000.0,23150.0
7715,50000.0,63000.0
7716,147500.0,19680.0
7717,1400.0,8122.0
7718,110000.0,80000.0
7719,60000.0,35000.0
7720,57500.0,60000.0
7721,105000.0,14000.0
7722,12500.0,72500.0
7723,30000.0,8598.0
7724,50000.0,80000.0
7725,52000.0,9700.0
7726,50000.0,41500.0
7727,55000.0,1000.0
7728,50000.0,112000.0
7729,60000.0,50000.0
7730,43500.0,92500.0
7731,50000.0,11725.0
7732,65000.0,70000.0
7733,53000.0,1350.0
7734,47000.0,65000.0
7735,62500.0,35000.0
7736,90000.0,37000.0
7737,50000.0,50000.0
7738,80000.0,48850.0
7739,26000.0,30000.0
7740,25000.0,57500.0
7741,100000.0,60000.0
7742,35000.0,35000.0
7743,38000.0,39000.0
7744,38500.0,105000.0
7745,1000.0,10000.0
7746,100000.0,10000.0
7747,50000.0,50000.0
7748,70000.0,6732.0
7749,75000.0,40000.0
7750,50000.0,25000.0
7751,90000.0,9700.0
7752,50000.0,30600.0
7753,60000.0,43350.0
7754,55000.0,27500.0
7755,15300.0,50000.0
7756,35000.0,30000.0
7757,80000.0,50000.0
7758,105000.0,15000.0
7759,60000.0,23000.0
7760,80000.0,106000.0
7761,40000.0,20300.0
7762,40950.0,60000.0
7763,40400.0,27000.0
7764,90000.0,60000.0
7765,62070.0,45000.0
7766,24600.0,50000.0
7767,50000.0,25000.0
7768,100000.0,70000.0
7769,60000.0,41000.0
7770,35000.0,110000.0
7771,40000.0,44500.0
7772,50000.0,41950.0
7773,80000.0,35000.0
7774,50000.0,57000.0
7775,5600.0,25000.0
7776,95000.0,41200.0
7777,45000.0,9000.0
7778,120000.0,1750.0
7779,65000.0,50000.0
7780,85000.0,30000.0
7781,110000.0,1840.0
7782,32500.0,6500.0
7783,50000.0,50000.0
7784,1050.0,90000.0
7785,80000.0,55000.0
7786,40000.0,21600.0
7787,45000.0,25000.0
7788,45000.0,50000.0
7789,16400.0,6000.0
7790,80000.0,47000.0
7791,23500.0,37000.0
7792,60000.0,8340.0
7793,70000.0,26650.0
7794,52375.0,45000.0
7795,60000.0,35000.0
7796,30000.0,20000.0
7797,85000.0,70500.0
7798,35000.0,500.0
7799,50000.0,40000.0
7800,32500.0,44500.0
7801,55000.0,150000.0
7802,45000.0,105000.0
7803,70000.0,50000.0
7804,130000.0,10000.0
7805,15000.0,54000.0
7806,30000.0,38000.0
7807,49500.0,11200.0
7808,52500.0,40000.0
7809,30000.0,45000.0
7810,80000.0,60000.0
7811,90000.0,55000.0
7812,40000.0,31300.0
7813,60000.0,35000.0
7814,90000.0,47500.0
7815,50000.0,45000.0
7816,9800.0,32900.0
7817,115000.0,47000.0
7818,40000.0,35000.0
7819,50000.0,75000.0
7820,80000.0,32000.0
7821,60000.0,31000.0
7822,2000.0,35000.0
7823,30000.0,93500.0
7824,34800.0,32500.0
7825,82000.0,52500.0
7826,55000.0,70000.0
7827,31000.0,112000.0
7828,52500.0,30000.0
7829,45000.0,42500.0
7830,55000.0,11900.0
7831,65000.0,42500.0
7832,40000.0,85000.0
7833,75000.0,550.0
7834,32500.0,27200.0
7835,39000.0,92500.0
7836,9800.0,65000.0
7837,60000.0,85000.0
7838,67500.0,30000.0
7839,44000.0,850.0
7840,70000.0,55000.0
7841,150000.0,75000.0
7842,45000.0,57100.0
7843,75000.0,100000.0
7844,130000.0,25000.0
7845,42500.0,8100.0
7846,34500.0,30000.0
7847,6840.0,28500.0
7848,40000.0,4000.0
7849,90000.0,16500.0
7850,35000.0,24057.0
7851,85000.0,30000.0
7852,9000.0,32500.0
7853,55000.0,30000.0
7854,45000.0,45000.0
7855,70000.0,60000.0
7856,50000.0,60000.0
7857,77702.0,80000.0
7858,65700.0,65000.0
7859,140000.0,30000.0
7860,75000.0,60000.0
7861,90000.0,40000.0
7862,67750.0,15000.0
7863,65000.0,40000.0
7864,50000.0,11000.0
7865,110000.0,33532.0
7866,45450.0,5700.0
7867,35000.0,80500.0
7868,45000.0,35000.0
7869,110000.0,45000.0
7870,80000.0,7500.0
7871,26000.0,9300.0
7872,75000.0,24400.0
7873,120000.0,9300.0
7874,120000.0,45000.0
7875,95000.0,70000.0
7876,1500.0,32000.0
7877,105000.0,49000.0
7878,40000.0,40000.0
7879,21170.0,75000.0
7880,73980.0,60000.0
7881,115000.0,70000.0
7882,40000.0,30000.0
7883,81375.0,800.0
7884,32500.0,27500.0
7885,100000.0,44000.0
7886,52500.0,112500.0
7887,60000.0,52500.0
7888,70000.0,67500.0
7889,16500.0,38742.0
7890,80000.0,100000.0
7891,31000.0,84000.0
7892,19350.0,17759.0
7893,20000.0,35000.0
7894,95000.0,32500.0
7895,60000.0,35000.0
7896,38982.0,26015.0
7897,25000.0,57836.0
7898,85000.0,30000.0
7899,63100.0,78000.0
7900,47769.0,20187.5
7901,17325.0,35000.0
7902,111382.0,24000.0
7903,60000.0,20000.0
7904,30000.0,42500.0
7905,63000.0,23762.5
7906,33500.0,63125.0
7907,90000.0,30000.0
7908,135000.0,16242.0
7909,20500.0,18679.0
7910,35000.0,60000.0
7911,60000.0,110000.0
7912,49500.0,25662.0
7913,115000.0,22639.5
7914,20339.5,37000.0
7915,60000.0,35000.0
7916,34600.0,41150.0
7917,17000.0,29750.0
7918,23000.0,75000.0
7919,45000.0,5950.0
7920,20000.0,120000.0
7921,125000.0,117300.0
7922,35000.0,47300.0
7923,85000.0,90000.0
7924,50000.0,26500.0
7925,117500.0,24800.0
7926,50000.0,65000.0
7927,30000.0,125000.0
7928,37500.0,65000.0
7929,70000.0,31950.0
7930,117500.0,22500.0
7931,60000.0,8900.0
7932,65000.0,52500.0
7933,130000.0,20589.0
7934,32500.0,20170.0
7935,60000.0,42500.0
7936,60000.0,60000.0
7937,60000.0,2800.0
7938,57500.0,50000.0
7939,65000.0,8540.0
7940,37500.0,25000.0
7941,54000.0,41000.0
7942,125000.0,25000.0
7943,70000.0,18678.0
7944,27500.0,23052.0
7945,47500.0,34483.0
7946,9250.0,18679.0
7947,50000.0,16242.0
7948,50000.0,45000.0
7949,30000.0,30000.0
7950,40000.0,15222.0
7951,55000.0,24370.0
7952,85000.0,40000.0
7953,45000.0,20000.0
7954,50000.0,25000.0
7955,120000.0,19743.0
7956,60000.0,45000.0
7957,35000.0,27500.0
7958,62500.0,5700.0
7959,50000.0,30000.0
7960,35000.0,50000.0
7961,70000.0,52632.0
7962,125000.0,30000.0
7963,100000.0,33320.0
7964,67500.0,60000.0
7965,48000.0,45000.0
7966,100000.0,35000.0
7967,45000.0,42500.0
7968,135000.0,96000.0
7969,130000.0,50000.0
7970,26000.0,25000.0
7971,17000.0,40000.0
7972,70000.0,22300.0
7973,25000.0,50600.0
7974,34000.0,1250.0
7975,16242.0,65000.0
7976,38000.0,22500.0
7977,49000.0,50000.0
7978,70000.0,15288.0
7979,100000.0,65000.0
7980,23000.0,70000.0
7981,34905.5,40000.0
7982,41500.0,35000.0
7983,50000.0,105000.0
7984,33000.0,37000.0
7985,55500.0,25000.0
7986,42614.5,33191.0
7987,16242.0,8300.0
7988,25000.0,2000.0
7989,50000.0,105000.0
7990,100000.0,36000.0
7991,50000.0,25400.0
7992,68000.0,27000.0
7993,34500.0,30000.0
7994,27500.0,22500.0
7995,65000.0,53500.0
7996,45000.0,21100.0
7997,41000.0,50000.0
7998,110000.0,35000.0
7999,16300.0,35000.0
8000,50000.0,100000.0
8001,32500.0,16000.0
8002,70000.0,45000.0
8003,26000.0,25000.0
8004,71500.0,50000.0
8005,25000.0,105000.0
8006,38300.0,30000.0
8007,24189.0,38500.0
8008,50000.0,32000.0
8009,50000.0,100000.0
8010,135000.0,45000.0
8011,65000.0,17326.5
8012,55000.0,32000.0
8013,60000.0,3000.0
8014,55000.0,121000.0
8015,80000.0,30000.0
8016,70000.0,85000.0
8017,90000.0,25100.0
8018,40000.0,50000.0
8019,52760.0,43000.0
8020,90000.0,25000.0
8021,40000.0,31700.0
8022,42500.0,40000.0
8023,120000.0,37500.0
8024,80000.0,40000.0
8025,115000.0,50000.0
8026,45000.0,30000.0
8027,37500.0,33000.0
8028,60000.0,1500.0
8029,45000.0,47000.0
8030,50000.0,20000.0
8031,29000.0,23500.0
8032,33000.0,35700.0
8033,47500.0,27500.0
8034,50000.0,42500.0
8035,45000.0,50000.0
8036,75000.0,42500.0
8037,65000.0,50000.0
8038,30000.0,70000.0
8039,45000.0,2100.0
8040,70000.0,11270.0
8041,30000.0,38000.0
8042,45000.0,121000.0
8043,54000.0,25000.0
8044,31000.0,36992.0
8045,40000.0,7000.0
8046,377.5,42000.0
8047,1500.0,98000.0
8048,75000.0,55000.0
8049,45000.0,100000.0
8050,9000.0,40000.0
8051,54830.0,27520.0
8052,60000.0,38200.0
8053,55000.0,30000.0
8054,57000.0,40000.0
8055,102500.0,30900.0
8056,70000.0,57500.0
8057,46000.0,8750.0
8058,40950.0,30000.0
8059,39000.0,40000.0
8060,70000.0,47000.0
8061,45000.0,96000.0
8062,80000.0,22500.0
8063,57500.0,40000.0
8064,32500.0,52500.0
8065,80000.0,40000.0
8066,90000.0,27500.0
8067,60000.0,32500.0
8068,145000.0,51000.0
8069,60000.0,12300.0
8070,47500.0,23400.0
8071,35000.0,106000.0
8072,85000.0,35000.0
8073,70000.0,40000.0
8074,37500.0,10300.0
8075,52500.0,60000.0
8076,80000.0,60000.0
8077,90000.0,50000.0
8078,9000.0,3850.0
8079,50000.0,19690.0
8080,27500.0,1850.0
8081,50000.0,24492.0
8082,50000.0,29250.0
8083,57500.0,21150.0
8084,62200.0,31300.0
8085,140000.0,50000.0
8086,55000.0,20000.0
8087,7000.0,40000.0
8088,65000.0,25000.0
8089,57000.0,1600.0
8090,36000.0,24000.0
8091,46800.0,400.0
8092,118000.0,60000.0
8093,75000.0,47000.0
8094,35000.0,29750.0
8095,85000.0,25000.0
8096,80000.0,47500.0
8097,40000.0,48634.0
8098,60000.0,36500.0
8099,75000.0,102500.0
8100,55000.0,30000.0
8101,60000.0,50000.0
8102,47500.0,50000.0
8103,21250.0,85000.0
8104,65000.0,85000.0
8105,85000.0,52500.0
8106,47500.0,4740.0
8107,85000.0,56000.0
8108,30000.0,52500.0
8109,45000.0,94900.0
8110,44000.0,45000.0
8111,55000.0,80000.0
8112,40000.0,10300.0
8113,75000.0,40000.0
8114,45000.0,60000.0
8115,55000.0,62457.0
8116,52170.0,55000.0
8117,57500.0,22000.0
8118,67500.0,53080.0
8119,106500.0,80000.0
8120,100000.0,50000.0
8121,40000.0,55000.0
8122,50500.0,37500.0
8123,45000.0,6250.0
8124,150000.0,37500.0
8125,17000.0,40000.0
8126,41000.0,23000.0
8127,60000.0,6100.0
8128,100000.0,45000.0
8129,77126.0,32500.0
8130,70000.0,42500.0
8131,37500.0,135000.0
8132,50600.0,50000.0
8133,50000.0,45000.0
8134,120000.0,45302.0
8135,42500.0,25000.0
8136,55000.0,25000.0
8137,67500.0,35000.0
8138,100000.0,18000.0
8139,67800.0,28130.0
8140,32500.0,60000.0
8141,80000.0,40000.0
8142,110000.0,60000.0
8143,60000.0,80000.0
8144,75150.0,32500.0
8145,60000.0,55000.0
8146,2250.0,50000.0
8147,500.0,9300.0
8148,90000.0,10470.0
8149,70000.0,60000.0
8150,50000.0,30000.0
8151,75000.0,28000.0
8152,60000.0,14000.0
8153,80000.0,40000.0
8154,30000.0,62585.0
8155,48500.0,6500.0
8156,70000.0,50000.0
8157,80000.0,31000.0
8158,60000.0,100000.0
8159,70000.0,32000.0
8160,40000.0,60000.0
8161,110000.0,25625.0
8162,50000.0,45000.0
8163,120000.0,50200.0
8164,50000.0,70000.0
8165,100000.0,40000.0
8166,60000.0,6500.0
8167,60000.0,51134.0
8168,95000.0,950.0
8169,42500.0,38500.0
8170,100000.0,45000.0
8171,50000.0,30000.0
8172,75000.0,65000.0
8173,37500.0,30000.0
8174,50000.0,50000.0
8175,50000.0,32000.0
8176,65000.0,50000.0
8177,60000.0,26000.0
8178,61400.0,30501.0
8179,65000.0,25000.0
8180,28000.0,9350.0
8181,40000.0,40000.0
8182,49850.0,40000.0
8183,42500.0,12000.0
8184,45000.0,84500.0
8185,45000.0,37500.0
8186,50000.0,25000.0
8187,40000.0,50000.0
8188,29672.0,11650.0
8189,20621.0,42500.0
8190,24801.0,18000.0
8191,80000.0,30500.0
8192,60000.0,50000.0
8193,40000.0,39700.0
8194,100000.0,21600.0
8195,84650.0,30000.0
8196,39000.0,37500.0
8197,31020.0,30000.0
8198,103000.0,32900.0
8199,62950.0,28200.0
8200,19400.0,34000.0
8201,29000.0,80000.0
8202,25000.0,27500.0
8203,47684.0,29300.0
8204,85000.0,12000.0
8205,55000.0,50000.0
8206,52250.0,50000.0
8207,50000.0,32500.0
8208,1500.0,40000.0
8209,85000.0,60000.0
8210,40320.0,30000.0
8211,100000.0,8400.0
8212,90000.0,30500.0
8213,67500.0,92500.0
8214,57500.0,32500.0
8215,55000.0,8779.0
8216,30000.0,35000.0
8217,100000.0,54000.0
8218,80000.0,21300.0
8219,80000.0,40000.0
8220,40000.0,22500.0
8221,32500.0,19800.0
8222,100000.0,50000.0
8223,60000.0,45000.0
8224,28800.0,25000.0
8225,28000.0,53000.0
8226,80000.0,19000.0
8227,35000.0,100000.0
8228,39000.0,40000.0
8229,80000.0,51000.0
8230,42230.0,18000.0
8231,116000.0,38000.0
8232,26800.0,18000.0
8233,90000.0,33139.0
8234,54500.0,20000.0
8235,39100.0,29000.0
8236,27500.0,16262.0
8237,44170.0,70000.0
8238,37000.0,29640.0
8239,25000.0,28000.0
8240,92000.0,47500.0
8241,40000.0,15320.0
8242,35637.5,35000.0
8243,60000.0,38500.0
8244,27500.0,28288.0
8245,35000.0,51725.0
8246,32000.0,22000.0
8247,500.0,60000.0
8248,36100.0,16963.0
8249,50000.0,16500.0
8250,42000.0,40000.0
8251,42500.0,32500.0
8252,15000.0,22057.5
8253,27096.0,55000.0
8254,65000.0,39500.0
8255,118000.0,53300.0
8256,105000.0,14500.0
8257,40000.0,9000.0
8258,65000.0,80000.0
8259,75300.0,40500.0
8260,150000.0,24700.0
8261,30030.0,48400.0
8262,60000.0,47500.0
8263,50000.0,150000.0
8264,2000.0,38000.0
8265,50000.0,32500.0
8266,75000.0,4000.0
8267,38000.0,26000.0
8268,46000.0,80000.0
8269,100000.0,16000.0
8270,37500.0,1190.0
8271,45000.0,90000.0
8272,45000.0,32500.0
8273,32500.0,9148.0
8274,35000.0,50000.0
8275,50000.0,27500.0
8276,70000.0,59500.0
8277,30000.0,16650.0
8278,52500.0,39000.0
8279,45000.0,30000.0
8280,102500.0,82500.0
8281,75000.0,45000.0
8282,45000.0,17000.0
8283,47500.0,45000.0
8284,53500.0,3800.0
8285,150000.0,30000.0
8286,50000.0,35000.0
8287,35000.0,23925.0
8288,64000.0,45000.0
8289,20000.0,43200.0
8290,112500.0,31250.0
8291,82500.0,22500.0
8292,50000.0,27500.0
8293,115000.0,20303.0
8294,60500.0,25000.0
8295,90000.0,28500.0
8296,1300.0,20827.0
8297,30000.0,40605.0
8298,70000.0,20000.0
8299,36500.0,25000.0
8300,80500.0,18000.0
8301,85000.0,23000.0
8302,95000.0,87500.0
8303,42500.0,25000.0
8304,40000.0,30000.0
